Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-3,3/12/13,3/8/13,4,N,1.1,6.35,7.14,26,25,0.15,7.2,0.45,0.011,0.035,0.006,100.00%,100.00%,16,527,100.00%
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-11,3/12/13,3/8/13,4,N,0.5,6.35,6.87,38,0.5,0.49,5.53,0.76,0.035,0.511,0.005,70.11%,40.60%,16,92,0.00%
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-12,3/12/13,3/8/13,4,N,8.6,6.35,7.55,108,134,0.58,2.52,0.4,0.039,0.359,0.046,100.00%,100.00%,160,2110,100.00%
General/GT,King Industries,,103,Norwalk River,,127,2869,Y,SD-21,3/12/13,3/8/13,4,N,1.6,6.35,7.35,29,84,0.17,1.61,0.51,0.026,0.205,0.023,100.00%,100.00%,154,952,100.00%
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,132,Newberry Brook,,1993,3398,N,DSG-01,3/12/13,3/8/13,4,Y,2.6,6.58,6.72,61,70,0.05,0.5,0.05,0.02,0.19,0.0065,,,,,
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,132,Newberry Brook,,1993,3398,N,DSG-01,11/26/13,11/18/13,8,N,,6.01,6.24,,,0.05,,,,0.25,,,,,,
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,7,Willow Brook,,479,3398,N,DSN-01 (CB-2),11/26/13,11/18/13,8,N,,5.27,6.9,65,150,,,,,0.4,,,,,,
General/GT,Farmington Ready Mix,,,un-named trib,,540,3273,N,@ outfall,12/8/11,12/4/11,4,N,1.05,7.3,7.1,10,4.4,0.052,0.5,1.37,0.0025,0.005,0.0025,100.00%,100.00%,52,156,100.00%
General/GT,Radio Frequency Systems,"Radio Frequency Systems, Inc.",148,,5206,1743,3663,N,Outfall-1,8/9/13,,,N,2.5,6.9,7.08,16,2.5,0.05,0.5,1,0.02,0.43,0.0065,,,,,
General/GT,Radio Frequency Systems,"Radio Frequency Systems, Inc.",148,,5206-02,1743,3663,N,Outfall-1,6/3/13,,,N,2.5,6.38,7.14,33,6,0.05,1.7,1.4,0.02,0.067,0.0065,100.00%,80.60%,30,134,20.00%
General/GT,Ambion Corp,,88,,,563,,,59 Naugatuck Dr,8/22/13,8/13/13,9,N,1.5,5.35,6.62,89.8,108,0.3,2.89,1.2,0.04,0.31,0.01,100.00%,100.00%,43.67,56.4,100.00%
General/GT,Ambion Corp,,88,,,563,,,37 Naugatuck Dr,8/22/13,8/13/13,9,N,1.5,5.35,6,106,34,0.24,4.93,1.1,0.03,0.05,0.01,100.00%,100.00%,17.63,33.5,95.00%
General/GT,Mica Corporation,,126,Ivy Brook,,1219,2815,N,CB-1,5/1/12,4/23/12,8,N,1.3,6.25,6.16,26.9,4,0.11,1.73,0.48,0.005,0.13,0.01,100.00%,100.00%,3.54,25.1,80.00%
General/GT,Mica Corporation,,126,Ivy Brook,,1219,2815,N,CB-1,9/18/12,9/8/12,10,N,5.4,7.15,7.1,17.2,0.5,0.05,0.93,0.25,0.005,0.005,0.01,,,,,
General/GT,Mica Corporation,,126,Ivy Brook,,1219,2815,N,CB-1,8/9/13,,,N,0.5,6.53,4.12,17.2,0.5,0.025,1.84,1.1,0.005,0.11,0.01,,,,,
General/GT,Kongsberg Automotive,Kongsberg- Suffield Facility,139,Wetlands to Little Brook,,1836,3052,,Outfall 001,8/9/13,8/4/13,5,N,2.5,6.4,7.2,12,14,0.05,0.5,0.05,0.02,0.01,0.0065,,,,,
General/GT,Kongsberg Automotive,Kongsberg- Suffield Facility,139,Wetlands to Little Brook,,1836,3052,,Outfall 002,8/9/13,8/4/13,5,N,2.5,6.4,7.3,9.7,30,0.05,0.5,0.05,0.02,0.01,0.0065,,,,,
General/GT,"Albea Metals Americas, Inc.","Albea Metals Americas, Inc.",153,Turkey Brook,,2537,3469,N,1,4/22/12,3/31/12,22,N,0.8,5.8,6.1,7.5,8,0.031,0.5,0.23,0.012,0.016,0.0025,,,,,
General/GT,CiDRA Corp,,148,brook to Quinn,,1493,3441,N,outfall location 1,6/3/13,,,N,2.5,6.38,5.93,180,46,0.39,3.8,0.84,0.02,0.08,0.0065,100.00%,100.00%,9.6,72,100.00%
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 3,8/1/13,7/26/13,6,N,0.5,5.98,6.58,18.7,2,0.06,0.84,1.02,0.045,0.063,0.001,,,,,
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 4,8/1/13,7/26/13,6,N,0.5,5.98,6.77,35.3,6,0.08,1.02,1.52,0.039,0.117,0.003,,,,,
General/GT,A. Duie Pyle Companies,A. Duie Pyle - Southington Facility,131,Quinnipiac River,,1619,,N,DSN 13,8/1/13,7/26/13,6,N,0.5,5.98,6.62,63.8,18,0.11,1.66,1.76,0.072,0.219,0.006,,,,,
General/GT,Sun Products,North American R&D Center,144,Pequonnock River,,2223,,N,SW1,7/1/13,6/27/13,4,N,2.5,5.6,6.4,27,22,0.05,0.5,0.41,0.02,0.2,0.0065,,,,,
General/GT,Unicorr Packaging Group,Connecticut Container Corporation,101,Town of North Haven MS4 System,,1842,2653,,CB 001,6/27/13,6/18/13,9,N,0.5,3.58,7.19,618,578,0.1,4.6,2.43,0.047,0.356,0.026,100.00%,100.00%,76.08,330,100.00%
General/GT,Seidel Inc,,151,MS4 to Naugatuck River,,2016,3471,N,SW-001,8/2/13,7/26/13,7,N,1.25,4.5,5.98,20,2.5,0.05,0.5,0.51,0.02,0.14,0.0065,,,,,
General/GT,Barnes Group Inc,Barnes Aerospace,164,Unamed Tributary of CT River,,1050,3724,N,Outfall 3,5/8/13,4/20/13,18,N,0.5,4.62,5.66,,100,0.474,4.34,0.224,0.0286,0.106,0.0096,100.00%,100.00%,10,58,100.00%
General/GT,Barnes Group Inc,Barnes Aerospace,164,Unamed Tributary of CT River,,1050,3724,N,Outfall 5,5/8/13,4/20/13,18,N,0.5,4.62,5.72,,27,0.681,4.55,0.103,0.0072,0.0477,0.0075,100.00%,100.00%,14,13,100.00%
General/GT,Latex Foam International,,126,Housatonic River,,1504,3069,,1,5/8/13,,,N,2.5,7.09,5.58,280,250,0.7,15,3.2,0.1,1.8,0.057,100.00%,80.60%,60,266,20.00%
General/GT,Latex Foam International,,126,Housatonic River,,1504,3069,,2,5/8/13,,,N,2.5,7.09,5.51,680,63,1.5,22,0.05,0.17,0.61,0.0065,100.00%,63.70%,18,375,0.00%
General/GT,Feroleto Steel Company,Feroleto Steel Property,15,"Ash Creek, Long Island Sound", ,1130,3316,N,Outfall 001,8/1/13,7/26/13,6,N,0.5,7,6.87,11.3,0.5,0.06,1.3,1.05,0.025,0.169,0.02,70.70%,59.50%,5.47,29,0.00%
General/GT,Goodrich Corp,,34,Still River,,1432,3827,Y,001-West Basin,6/6/13,6/3/13,3,N,0.7,5.87,7.68,45,19,0.44,2.71,0.6,0.034,0.095,0.007,100.00%,100.00%,18,230,100.00%
General/GT,Goodrich Corp,,34,Still River,,1432,3827,Y,004-upper lot outfall,6/7/13,6/3/13,4,N,0.7,5.87,8.14,5,2.5,0.03,0.19,0.11,0.0025,0.011,0.001,100.00%,100.00%,100,254,100.00%
General/GT,Goodrich Corp,,34,Still River,,1432,3827,Y,003-East outfall,6/6/13,6/3/13,3,N,0.7,5.87,8.02,47,17,0.15,1.23,0.39,0.012,0.121,0.001,100.00%,100.00%,90,409,100.00%
General/GT,CAAP Company,,84,,,1322,325510,N,,8/1/13,7/26/13,6,N,0.5,4.67,5.13,86,8,0.3,2.73,1.5,0.18,0.09,0.025,,,1.3,,
General/GT,"First Student, Inc.","First Student, Inc. #26023",132,Wetlands,,1889,4151,N,Outfall 001,3/12/13,3/6/13,6,N,2.5,5.86,7.41,40.2,220,0.26,0.63,0.1,0.02,0.11,0.01,,,,,
General/GT,Cellu Tissue,,43,Hockanum River,4500,1634,2621,Y,Main outfall,7/23/13,7/22/13,1,N,0.7,5.76,7.19,28,11,0.14,0.97,0.4,0.007,0.19,0.001,,,,,
General/GT,Metal Improvement Company,,47,CT River,,2373,3479,N,DSN001,8/1/13,7/25/13,7,N,0.75,5.05,4.86,19,2.5,0.03,0.54,0.52,0.012,0.28,0.003,,,,,
General/GT,Metal Improvement Company,,47,CT River,,2373,3479,N,DSN002,8/1/13,7/25/13,7,N,0.7,5.05,5.35,71,5,0.12,2.55,1.49,0.014,0.055,0.001,,,,,
General/GT,Metal Improvement Company,,47,CT River,,2373,3479,N,DSN003,8/1/13,7/25/13,7,N,0.7,5.05,4.93,137,11,0.2,3.4,2.09,0.143,2.87,0.001,,,,,
General/GT,"Bridgeport Fittings, Inc.","Bridgeport Fittings, Inc.",138,Town of Stratford MS4 System,,1131,3644,N,Outfall 001,8/13/13,8/10/13,3,N,2.5,6.21,6.21,140,6,0.05,3.7,1.4,0.02,4.4,0.013,,,,,
General/GT,"First Student, Inc.","First Student, Inc. #11930",17,Pequabuck River,,905,4151,N,Outfall 001,8/9/13,8/1/13,8,N,1,6.2,6.8,20,35,0.16,1.1,1,0.005,0.044,0.015,100.00%,100.00%,35,178,100.00%
General/GT,Stanley Access Technologies,Stanley Access Technologies,52,Pequabuck River,,739,3442,N,(RD-1) Roof Drain,7/10/13,7/7/13,3,N,0.95,,4.1,110,4,0.084,3.6,1.95,0.028,2.32,0.0025,48.30%,19.60%,10,91,0.00%
General/GT,Stanley Access Technologies,Stanley Access Technologies,52,Pequabuck River,,739,3442,N,(SF-1) Front Parking Lot,7/10/13,7/7/13,3,N,0.8,,5.9,130,12.7,0.154,3.1,2.1,0.023,0.162,0.0025,100.00%,100.00%,18,86,100.00%
General/GT,Stanley Access Technologies,Stanley Access Technologies,52,Pequabuck River,,739,3442,N,(SF-2) Shipping Parking Lot,7/10/13,7/7/13,3,N,1.9,,7.4,230,100,0.282,2.5,1.89,0.054,0.374,0.011,100.00%,100.00%,26,161,100.00%
General/GT,Stanley Access Technologies,Stanley Access Technologies,52,Pequabuck River,,739,3442,N,(CB-1) Catch Basin North 40,7/10/13,7/7/13,3,N,0.85,,6.9,91,30.5,0.111,1.7,2.15,0.024,0.178,0.0025,100.00%,100.00%,28,102,95.00%
General/GT,Component Technologies,Component Technologies,94,Pipe Brook,4402,370,3471,N,DSN 001,4/22/12,4/1/12,21,N,1,5.36,6.47,77.8,6.5,2.07,4.18,0.94,0.03,0.14,0.01,100.00%,100.00%,15.4,233,100.00%
General/GT,Component Technologies,Component Technologies,94,Pipe Brook,4402,370,3471,N,DSN 001,10/2/12,,,N,1.4,5.55,6.27,10.3,0.5,1.56,0.8,0.32,0.005,0.005,0.01,100.00%,100.00%,2.92,28.6,100.00%
General/GT,Component Technologies,,94,Pipe Brook,4402,370,3471,,DSN-001,3/12/13,3/8/13,4,N,0.5,,6.77,22.1,23.5,0.45,1.09,1.6,0.03,0.04,0.01,100.00%,100.00%,40.8,164,100.00%
General/GT,Component Technologies,Component Technologies,94,Pipe Brook,4402,370,3471,,DSN 001,6/3/13,5/25/13,9,N,1.4,5.72,6.45,81.9,20,0.78,3,0.1,0.02,0.03,0.01,,,,,
General/GT,Component Technologies,,94,Pipe Brook,4402,370,3471,,DSN-001,6/7/13,6/3/13,4,N,0.5,5.33,6.74,30,0.5,0.5,1.83,0.1,0.005,0.005,0.01,,,,,
General/GT,Component Technologies,,94,Pipe Brook,4402,370,3471,,DSN-001,11/17/13,10/7/13,41,N,0.5,5.48,6.12,52.3,3,4.41,3.51,1.7,0.02,0.11,0.01,,,,,
General/GT,"First Student, Inc.","First Student, Inc. #11930",17,Pequabuck River,,905,4151,N,Outfall 001,11/4/13,10/6/13,29,N,,,,,20,,,,,,,,,,,
General/GT,Light Metals Coloring,Light Metals Coloring,131,Catch basin to Quinnipiac River,,384,3471,Y,Outfall #1,11/7/13,11/2/13,5,N,,,,,,,,,0.016,,,,,,,
General/GT,Light Metals Coloring,Light Metals Coloring,131,Catch basin to Quinnipiac River,,384,3471,Y,Outfall #2,11/7/13,11/2/13,5,N,,,,,,,,0.52,,0.074,,,,,,
General/GT,Light Metals Coloring,Light Metals Coloring,131,Catch basin to Quinnipiac River,,384,3471,Y,Outfall #3,11/7/13,11/2/13,5,N,,,,,,0.12,,0.82,0.108,0.252,,,,,,
General/GT,Edmunds Manufacturing Company Inc,Edmunds Manufacturing Company Inc,52,Scott Swamp Brook,4315-13,183,3829,N,SWD-001,10/31/13,10/20/13,11,N,,,,300,,0.596,2.4,,,,,,,,,
General/GT,United Tool & Die Company,United Tool & Die Company,155,MS4,4402,1686,3724,N,United Tool & Die SW-4,9/18/12,9/8/12,10,N,2.5,4.97,4.97,51,5,0.05,2,1.1,0.02,0.47,0.0065,100.00%,68.00%,10,81,25.00%
General/GT,Truelove & Maclean,,153,Steel Brook to Naugatuck River,,1967,3469,N,CB #016,8/28/12,8/18/12,10,N,0.8,4.8,4.9,55,79,0.132,2.6,0.7,0.022,0.216,0.0025,,,,,
General/GT,Global Companies,,,CT River,,1752,5711,,1,9/6/12,,,,0.5,,5.61,9.11,2.5,0.0795,0.35,1.37,0.008,0.0476,0.00375,,,,,
General/GT,"First Student, Inc.","First Student, Inc. #26023",132,Wetlands,,1889,4151,N,Outfall 001,9/5/12,8/31/12,5,N,5.4,5.4,7.47,71.3,171,0.22,1.2,2.1,0.03,0.11,0.01,100.00%,100.00%,208,2280,90.00%
General/GT,Hubert E. Butler,East Hampton Aggregate,42,Salmon River,4709-04,1761,1442,Y,Outfall 1,6/13/12,5/15/11,395,N,1,,3.1,5,1,0.025,0.54,0.17,0.136,1.19,0.015,7.70%,6.54%,234,1230,0.00%
General/GT,Whyco Finishing Tech,,140,,,1649,3471,Y,#4 EA Depot roof drain,5/1/12,4/23/12,8,N,2.8,6,5.37,23.7,1,0.025,1.15,0.4,0.01,0.36,0.01,100.00%,81.70%,3.05,24.4,25.00%
General/GT,Whyco Finishing Tech,,140,,,1649,3471,Y,#3 Driveway storm drain,5/1/12,4/23/12,8,N,25.9,5.19,7.05,111.1,3450,2.33,2.66,0.2,1.33,3.2,0.01,100.00%,100.00%,261,154,90.00%
General/GT,The Delta Rubber Co,,69,Quinnebaug River,,1616,3069,Y,4,3/28/12,3/3/12,25,N,0.75,5.06,5.42,24,2.5,0.04,0.93,0.32,0.0025,0.186,0.001,100.00%,70.70%,2,16,0.00%
General/GT,The Delta Rubber Co,,69,Quinnebaug River,,1616,3069,Y,5,3/28/12,3/3/12,25,N,0.7,5.06,4.06,15,2.5,0.02,0.8,0.17,0.0025,0.008,0.001,100.00%,100.00%,2,12,60.00%
General/GT,Bodycote Thermal Processing,Bodycote Thermal Processing,132,Newberry Brook,,1993,3398,N,DSG-01,9/18/12,9/8/12,10,N,2.5,4.89,5.74,86,17,1.3,2.9,0.6,0.02,0.83,0.0065,,,,,
General/GT,Cooper Crouse-Hinds,Crouse Hinds Airport Lighting,164,Wipple Pond,,1683,,,Wipple Pond,9/18/12,9/8/12,10,N,0.8,6.4,6.08,15,7,0.07,1.29,1.26,0.004,0.252,0.001,100.00%,68.30%,8,48,0.00%
General/GT,Cooper Crouse-Hinds,Crouse Hinds Airport Lighting,164,Wipple Pond,,1683,,,Wipple Pond,9/28/12,9/18/12,10,N,0.8,4.8,5.67,14,2.5,0.01,1.21,1.16,0.003,0.11,0.002,,,,,
General/GT,MCP Metalspecialties,,51,Ash Creek,,1999,3341,Y,outfall #1L#65368,5/21/12,,,N,0.25,6.39,6.65,48,17,0.29,2.45,0.26,0.005,0.01,0.015,100.00%,100.00%,30,96.3,100.00%
General/GT,Atlantic Inertial Systems,,25,Judd Brook,Quinnipiac River,1624,3812,N,1,9/18/12,9/8/12,10,N,1,5,7.79,44,12,0.08,1.93,1.23,0.015,0.442,0.015,,,,,
General/GT,Atlantic Inertial Systems,,25,Judd Brook,Quinnipiac River,1624,3812,N,2,9/18/12,9/8/12,10,N,1,5,7.5,27,7,0.025,2,0.86,0.066,0.63,0.015,,,,,
General/GT,Global Companies,,,CT River,,1752,5711,,1,4/24/12,,,,0.5,,6.63,9.53,2.5,0.0457,0.1,0.55,0.0025,0.0154,0.00375,100.00%,100.00%,14,57,100.00%
General/GT,Town of Cheshire,Water Pollution Control Plant,25,Quinnipiac River,,1742,4952,Y,S-001,8/28/12,8/18/12,10,N,2.5,6.19,7.6,27,2.5,1.3,1.2,0.13,0.02,0.02,0.0065,,,,,
General/GT,Advanced Adhesive Systems,,94,Piper Brook,,1828,2891,N,SD to Piper Brook,5/1/12,4/30/12,1,N,0.8,,6.06,46,14,0.34,1.19,0.025,0.0025,0.019,0.001,100.00%,100.00%,2,12,100.00%
General/GT,Advanced Adhesive Systems,,94,Piper Brook,,1828,2891,N,SD to Piper Brook,12/21/12,12/18/12,3,N,2.1,6.5,6.9,38,45,0.09,0.46,0.025,0.005,0.032,0.008,100.00%,100.00%,2,7,100.00%
General/GT,Advanced Adhesive Systems,,94,Piper Brook,,1828,2891,N,SD to Piper Brook,6/7/13,6/3/13,4,N,0.7,6.69,6.63,53,40,0.19,1.03,0.07,0.0025,0.016,0.003,100.00%,100.00%,2,12,100.00%
General/GT,Radio Frequency Systems,"Radio Frequency Systems, Inc.",148,,5206-02,1743,3663,N,Outfall-1,7/15/12,,,N,2.5,6.21,7.55,18,31,0.05,0.5,0.23,0.02,0.049,0.0065,,,,,
General/GT,Town of Suffield,Water Pollution Control Authority,139,Stony Brook,,1460,,,WPCA - East Street,8/9/13,,,N,0.8,7.29,7.59,5,2.5,0.13,0.52,0.34,0.0025,0.005,0.004,,,,,
General/GT,CoorsTek,,40,DeGrayes Brook,,2260,3562,N,CB #1,9/12/13,9/10/13,2,N,1.9,6.75,6.25,148,172,0.297,3.08,1.71,0.0179,0.231,0.00375,,,,,
General/GT,David Pizzo,New Britain Transportation,7,,,714,,,,11/1/13,,,N,0.5,,3.86,58.3,68,0.14,1.72,0.55,0.024,0.163,0.001,,,,,
General/GT,Greater New Haven Transit District,GNH Transit District,93,trib to Turners Pond/Shepard Brooks,,1465,4173,N,,1/17/13,1/12/13,5,N,6,4.72,4.42,5,5,0.1,1,0.12,0.04,0.32,0.013,51.80%,27.20%,1.3,18,0.00%
General/GT,"Environmental Services, Inc",,132,Podunk River,,1327,4953,N,1,8/9/13,8/4/13,5,N,0.7,6,6.08,15,7.5,0.04,0.32,0.2,0.0025,0.009,0.001,,,,,
General/GT,"Environmental Services, Inc",,132,Podunk River,,1327,4953,N,2,8/9/13,8/4/13,5,N,13,6,6.51,30,270,1.58,2.1,0.94,0.029,0.133,0.02,,,,,
General/GT,"Environmental Services, Inc",,132,Podunk River,,1327,4953,N,3,8/9/13,8/4/13,5,N,0.7,6,6.95,21,24,0.15,0.7,0.42,0.008,0.027,0.005,,,,,
General/GT,"L. Suzio Concrete Company, Inc.",Wallingford Facility,148,Quinnipiac River,,940,3273,Y,Outfall-001,4/12/13,4/1/13,11,N,2.5,,8.97,57,100,0.13,1.1,0.28,0.02,0.05,0.14,,,,,
General/GT,Cellu Tissue,,43,Hockanum River,4500,1634,2621,,,8/27/13,,,N,,,,,,,,,,,,100.00%,100.00%,76,200,100.00%
General/GT,Norampac,,141,Brandy Brook,,1811,2653,,,9/10/13,,,N,0.5,6,7.1,36,29,0.2,0.53,0.42,0.012,0.26,0.0043,100.00%,100.00%,48,209,100.00%
General/GT,Norampac,,141,Brandy Brook,,1811,2653,,,10/4/13,,,N,1.3,6,5.3,66,60,0.1,2.4,1.9,0.0069,0.34,0.001,,,,,
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,Driveway storm drain,5/8/13,4/23/13,15,N,13.4,6.43,4.95,165,44.5,0.73,4.46,0.74,0.14,0.49,0.04,,,,,
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,#4 EA Depot roof drain,5/8/13,4/23/13,15,N,1.9,6.43,6.68,23.7,40,0.12,1,0.1,0.03,0.08,0.01,,,,,
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,roof drain,7/23/12,7/20/12,3,N,5,4.64,4.2,13.8,0.5,0.025,0.8,0.1,0.005,0.12,0.01,,,,,
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,Driveway storm drain,7/23/12,7/20/12,3,N,15.8,6.1,6.55,84,1570,0.82,1.6,0.1,0.22,0.59,0.12,,,,,
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,#4 EA Depot roof drain,10/2/12,9/28/12,4,N,8.3,5.73,6.11,20.5,33,0.09,0.05,0.1,0.02,0.09,0.01,100.00%,100.00%,1.6,5.5,65.00%
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,Driveway storm drain,10/2/12,9/28/12,4,N,6.8,4.05,5.59,1,0.5,0.025,0.05,0.1,0.005,0.03,0.01,100.00%,95.30%,0.5,3.4,45.00%
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,#4 EA Depot roof drain,11/7/13,10/7/13,31,N,1.6,5.43,4.49,10.3,0.5,0.025,0.42,0.1,0.005,0.06,0.01,,,,,
General/GT,Whyco Finishing Tech,,140,,,1649,3471,,Driveway storm drain,11/7/13,10/7/13,31,N,2.8,5.43,5.41,35.9,54,0.14,2.27,0.42,0.03,0.21,0.01,,,,,
General/GT,Cooper-Atkins Corporation,Cooper-Atkins Corporation,82,Lyman Meadow Brook,,2190,3829,N,Outfall 2 (CA-OF-2),6/12/12,6/3/12,9,N,0.75,6.79,6.73,27,150,0.36,2.32,0.88,0.015,0.069,0.017,100.00%,100.00%,,,
General/GT,Cooper-Atkins Corporation,Cooper-Atkins Corporation,82,Lyman Meadow Brook,,2190,3829,N,Outfall 2 (CA-OF-2),12/5/13,11/27/13,8,N,,,,,2.5,,,,,,,,,,,
General/GT,Collins & Jewell Co.,Collins & Jewell Co.,104,Elisha Brook,,2370,3441,N,Outfall-1,9/28/12,9/18/12,10,N,1.9,,6.37,50,99,0.26,0.96,0.58,0.033,0.416,0.069,100.00%,58.40%,8,52,0.00%
General/GT,Collins & Jewell Co.,Collins & Jewell Co.,104,Elisha Brook,,2370,3441,N,Outfall-2,9/28/12,9/18/12,10,N,1.9,,6.21,42,50,0.08,0.71,0.39,0.008,0.241,0.061,100.00%,70.70%,2,15,0.00%
General/GT,CT Transit,Hamden,62,Mill River Basin,,2278,4111,Y,Outfall 1,10/19/12,10/15/12,4,N,0.25,5.98,6.1,7,3,0.117,0.03,0.1,0.01,0.03,0.0025,,,,,
General/GT,CT Transit,Hamden,62,Mill River Basin,,2278,4111,Y,Outfall 2,10/19/12,10/15/12,4,N,0.8,5.98,6.3,9,0.5,0.007,0.03,0.06,0.0025,0.07,0.0025,,,,,
General/GT,CT Transit,Hamden,62,Mill River Basin,,2278,4111,Y,Outfall 1,3/12/13,,,N,1.25,7.57,7.1,51.7,2.5,0.025,1.11,0.125,0.02,0.01,0.002,,,,,
General/GT,CT Transit,Hamden,62,Mill River Basin,,2278,4111,Y,Outfall 2,3/12/13,,,N,1.25,7.57,6.7,14.2,2.5,0.025,8.75,0.125,0.02,0.03,0.002,,,,,
General/GT,CT Transit,Hamden,62,Mill River Basin,,2278,4111,Y,Outfall 1,11/7/13,,,N,1.25,7.18,6.98,36.8,10,0.18,0.55,0.36,0.024,0.06,0.002,100.00%,100.00%,24,25.9,100.00%
General/GT,CT Transit,Hamden,62,Mill River Basin,,2278,4111,Y,Outfall 2,11/7/13,,,N,1.25,7.18,7.18,24.8,6.5,0.29,8.75,0.54,0.039,0.02,0.002,100.00%,100.00%,24,12.3,100.00%
General/GT,CT Transit,Stamford Facilities,135,WPCA SW Shoreline,,775,4173,,outfall #1,10/19/12,,,N,0.5,5.98,6.7,5,3,0.014,0.03,0.19,0.02,0.04,0.0025,100.00%,100.00%,11,48,85.00%
General/GT,CT Transit,Stamford Facilities,135,WPCA SW Shoreline,,775,4173,,outfall #1,8/13/13,,,N,5.26,7.27,7.73,18.7,2.5,0.16,1.27,0.39,0.03,0.051,0.002,100.00%,100.00%,24,25.9,100.00%
General/GT,CT Transit,Stamford Facilities,135,WPCA SW Shoreline,,775,4173,,outfall #1,11/1/13,,,,5.26,78.03,7.02,28.7,2.5,0.1,3.24,0.58,0.05,0.08,0.002,,,,,
General/GT,CT Transit,,64,CT River Basin,,696,4173,Y,1,10/19/12,10/15/12,4,N,1.6,5.98,6.4,9,11,0.067,0.59,0.025,0.02,0.06,0.015,100.00%,100.00%,26,79,100.00%
General/GT,CT Transit,,64,CT River Basin,,696,4173,Y,2,10/19/12,10/15/12,4,N,0.25,5.98,6.4,6,8,0.19,0.35,0.025,0.02,0.06,0.0025,100.00%,100.00%,16,61,100.00%
General/GT,CT Transit,,64,CT River Basin,,696,4173,N,1,9/10/13,,,N,1.25,6.45,6.31,128,17.5,0.19,1.61,0.125,0.04,0.09,0.013,100.00%,100.00%,72,226,100.00%
General/GT,CT Transit,,64,CT River Basin,,696,4173,N,2,9/10/13,,,N,1.25,6.45,6.56,66.8,13,0.14,2.57,0.74,0.04,0.08,0.002,100.00%,100.00%,52,144.4,100.00%
General/GT,CT Transit,,64,CT River Basin,,696,4173,,1,11/7/13,,,N,1.25,7.18,6.01,137,21.5,0.99,1.02,0.125,0.035,0.08,0.002,,,,,
General/GT,CT Transit,,64,CT River Basin,,696,4173,,2,11/7/13,,,N,1.25,7.18,6.98,46.5,9.5,0.28,0.83,0.125,0.033,0.14,0.007,,,,,
General/GT,Builders Concrete East,Builders Concrete East,163,Natchaug River,,1646,3273,,DSN-001,9/18/12,9/8/12,10,N,0.7,6.75,9.78,38,230,0.14,0.81,0.28,0.017,0.08,0.003,100.00%,100.00%,1900,13850,100.00%
General/GT,Builders Concrete East,Builders Concrete East,163,Natchaug River,,1646,3273,Y,DSN-002,9/18/12,9/8/12,10,N,3.3,,9.25,83,1000,0.69,0.68,0.08,0.045,0.166,0.008,100.00%,100.00%,20,74,100.00%
General/GT,Builders Concrete East,Builders Concrete East,163,Natchaug River,,1646,3273,Y,DSN-001,11/27/13,11/22/13,5,N,0.7,6.5,9.69,5,90,0.13,0.39,0.05,0.009,0.058,0.001,100.00%,100.00%,38,87,100.00%
General/GT,Builders Concrete East,Builders Concrete East,163,Natchaug River,,1646,3273,Y,DSN-002,11/27/13,11/22/13,5,N,0.7,,7.95,5,65,0.14,0.58,0.19,0.008,0.025,0.007,100.00%,100.00%,24,69,90.00%
General/GT,Builders Concrete East,Builders Concrete East,163,Natchaug River,,1646,3273,Y,DSN-001,3/12/13,3/8/13,4,Y,1.8,6.29,9.49,34,180,0.19,0.57,0.05,0.016,0.075,0.005,100.00%,100.00%,40,131,100.00%
General/GT,Builders Concrete East,Builders Concrete East,163,Natchaug River,,1646,3273,Y,DSN-002,3/12/13,3/8/13,4,Y,0.7,6.29,7.58,32,170,0.18,0.36,0.04,0.016,0.048,0.004,100.00%,100.00%,12,48,95.00%
General/GT,Hess Corporation,Hess Groton Terminal,59,Thames River,,1243,5171,N,Groton Terminal,9/4/12,8/18/12,17,N,2.5,5,6.85,2.68,6,0.02,0.25,0.52,0.001,0.01,0.0005,,,,,
General/GT,Hess Corporation,Hess Groton Terminal,59,Thames River,,1243,5171,N,Groton Terminal,3/13/13,3/6/13,7,N,2.5,,7.2,5.77,3,0.02,0.67,1.75,0.003,0.05,0.002,100.00%,100.00%,49.4,629,85.00%
