Sector,name,site_name,town,rwater,Basin,GSI,SIC,Impaired,samp_location,samp_date,prev_storm,days_last_storm,ice,o_n_g,rain_ph,samp_ph,cod,tss,tp,tkn,no3,tot_copper,tot_zinc,tot_lead,24_hr_lc50,48_hr_lc50,hardness,conduct,per_sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Haddam,Public Works Facility,041,Connecticut River Basin,4000,001387,9199,N,DSN-001,03/12/14,02/19/14,21,Y,4.8,5.80,6.40,110,200,0.42,1.33,0.58,0.033,0.117,0.007,34.10%,29.30%,400,9420,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,AVCRAD (a.k.a TASMG),059,,,000290,,N,SP-1,11/27/13,,,N,2.7,6.26,6.33,5,84,0.05,0.37,0.07,0.064,0.195,0.034,100.00%,70.70%,8,60,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Morris,Town Garage Outfall #1,087,Outfall #1,,001287,,,Outfall 001,03/28/14,>3 days,,N,1.25,6.40,6.50,21.2,55,0.44,1.13,4,0.08,0.04,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Morris,Town Garage Outfall #2,087,Outfall #2,,001287,,N,Outfall 002,03/28/14,>3 days,,N,1.25,6.40,6.60,33.7,53,0.31,1.78,2.93,0.03,0.005,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Stones Ranch,045,,,000107,,N,SP-1,11/27/13,,,N,0.7,6.95,7.10,5,5,0.05,0.33,0.07,0.0025,0.02,0.001,100.00%,100.00%,4,28,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Hartford Armory,064,,,000284,,N,SP-1,03/20/14,,,Y,0.7,6.00,7.87,16,2.5,0.13,0.78,0.43,0.015,0.059,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Army Aviation Support Facility (AASF),165,,,000281,,N,SP-1,03/20/14,,,Y,0.7,6.00,7.73,5,2.5,0.03,0.48,0.98,0.006,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Army Aviation Support Facility (AASF),165,,,000281,,N,SP-2,03/20/14,,,Y,0.7,6.00,7.47,16,2.5,0.07,0.74,0.99,0.007,0.018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Army Aviation Support Facility (AASF),165,,,000281,,N,SP-3,03/20/14,,,Y,0.7,6.00,7.34,51,2.5,0.07,0.91,0.38,0.006,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Southington Armory,131,Quinnipiac River,,000288,,N,SP-1,03/20/14,,,Y,0.7,6.00,6.91,5,10,0.06,0.51,0.03,0.0025,0.07,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Camp Hartell,165,,,000289,,N,SP-1,03/20/14,,,Y,0.7,6.00,7.73,5,2.5,0.03,0.48,0.98,0.006,0.003,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,CT Military Department/ CT ARNG,Camp Hartell,165,,,000289,,N,SP-2,03/20/14,,,Y,0.7,6.00,7.47,16,2.5,0.07,0.74,0.99,0.007,0.018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Montville Public Works Facility,086,Oxoboxo Brook,,002589,9199,N,Outfall 1,02/27/13,,,Y,4.5,,6.56,49,160,0.25,0.58,0.11,0.015,0.062,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Montville Public Works Facility,086,Oxoboxo Brook,,002589,9199,N,Outfall 2,02/27/13,,,Y,15,,6.84,111,520,0.66,1.27,0.33,0.128,0.18,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Montville Public Works Facility,086,Oxoboxo Brook,,002589,9199,,Outfall 1,08/22/13,,,N,0.7,,6.56,37,14,0.13,0.48,0.23,0.0025,0.035,0.003,100.00%,100.00%,6,88,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Montville Public Works Facility,086,Oxoboxo Brook,,002589,9199,N,Outfall 2,08/22/13,,,N,0.7,,6.65,24,22,0.12,0.57,0.79,0.01,0.026,0.006,100.00%,100.00%,34,592,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of West Hartford,Department of Public Works,155,"Trout Brook, Park River",,000978,9199,Y,Outfall 2 (WH DPW-2),03/19/14,03/12/14,7,N,0.7,5.00,5.84,,,,,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Windsor,Public Works Garage,047,"Scantic River, Scantic River Drainage Basin",,001469,9199,N,Outfall 1 (EW PWG OF-1),03/19/14,03/12/14,7,N,0.7,,7.05,12,,,0.61,1.39,0.04,0.076,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Avon,DPW Garage,004,Farmington River,,001202,9199,N,Outfall No. 1 (DPW OF-1),03/19/14,03/12/14,7,N,14,5.00,7.22,38,290,0.2,1.3,0.29,0.072,0.352,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Canaan Public Works,Outfall #1,090,Five Mile River,,001415,,Y,Outfall #1,04/07/14,04/03/14,4,N,0.5,5.65,6.03,7.5,10,0.15,1.2,0.51,0.015,0.176,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Canaan Public Works,Outfall #2,090,Five Mile River,,001415,,Y,Outfall #2,04/07/14,04/03/14,4,N,0.5,5.65,6.19,0.5,4,0.09,2.6,0.2,0.013,0.17,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Saybrook,Public Works Facility & Transfer Station,106,Unnamed Tributary to Ingham Pond/Oyster River Watershed,,001349,9199,N,PW1,03/12/14,02/09/14,31,Y,7.1,5.80,6.90,150,1000,1.68,6.1,0.63,0.117,0.392,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Saybrook,Public Works Facility & Transfer Station,106,Unnamed Tributary to Ingham Pond/Oyster River Watershed,,001349,9199,N,TS2,03/12/14,02/09/14,31,Y,6.1,5.80,7.40,64,310,0.67,2.6,0.48,0.064,0.184,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Old Saybrook,Public Works Facility & Transfer Station,106,Unnamed Tributary to Ingham Pond/Oyster River Watershed,,001349,9199,N,TS3,03/12/14,02/19/14,21,Y,7,5.80,7.30,34,660,0.8,2.7,0.2,0.13,0.336,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Putnam,151 Fox Road,116,"Wetlands, Little Dam Tavern Brook",3700-13,001267,,N,151 Fox Road,04/08/14,04/04/14,4,N,3.2,6.00,6.30,9.6,5.3,0.018,0.25,0.51,0.001,0.035,0.001,100.00%,100.00%,22,288,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Stonington,highway garage,137,Stonington Harbor,,000755,9199,N,Outfall 1 (Ston HG-1),03/20/14,03/12/14,8,N,2,5.00,6.99,160,65,0.15,1.95,0.26,0.027,0.165,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,DPW-01,051,Pine Creek,,001448,,N,DPW-01,09/28/12,09/18/12,10,N,7.4,4.50,7.40,350,610,0.95,2.9,0.13,0.048,0.17,0.032,100.00%,100.00%,46,328,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Fairfield,DPW-02,051,Pine Creek,,001448,,N,DPW-02,09/28/12,09/18/12,10,N,4.6,4.50,6.80,320,100,0.25,4.2,0.58,0.014,0.044,0.01,100.00%,100.00%,32,248,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Sherman,Town Garage,,Morissey Brook/ Housatonic Basin,,002161,9199,N,Town Garage,03/30/14,03/19/14,11,N,0.25,5.19,6.40,11,16,0.05,0.28,0.025,0.01,0.02,0.0005,100.00%,100.00%,42,94.3,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bolton,Public Works Facility,012,Unnamed wetland- Hop River Watershed,,002145,9199,N,Outfall #2,03/12/14,02/19/14,21,N,41,5.80,7.13,29,49,0.09,0.75,0.88,0.009,0.03,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bolton,Public Works Facility,012,Unnamed wetland- Hop River Watershed,,002145,9199,N,Outfall #1,03/12/14,02/19/14,21,Y,0.75,5.80,7.11,14,16,0.05,0.6,1.21,0.0025,0.032,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Granby ,Department of Public Works,056,"Kendall Brook, Farmington River Drainage Basin",,001197,9199,N,Outfall 1 (Granby DPW),03/19/14,03/12/14,7,N,3.9,5.00,7.04,170,190,0.53,2.02,1.06,0.035,0.155,0.008,70.70%,70.70%,160,10890,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Hampton,Public Works Facility,042,Mine Brook,,001413,4953,N,Outfall #1,08/28/12,08/18/12,10,N,3.5,6.30,6.53,68,54,0.24,1.6,0.64,0.018,0.084,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of East Hampton,Public Works Facility,042,Mine Brook,,001413,4953,N,Outfall #2,08/28/12,08/18/12,10,N,1.8,6.30,6.38,70,130,0.47,3.44,0.66,0.019,0.075,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Stafford,Stafford Transfer Station,133,Alden Brook,,001584,4953,N,SWD-001,03/12/14,02/21/14,19,Y,,,,110,214,0.505,2.4,,,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Watertown,Public Works Highway Garage,153,Naugatuck River Basin,6900,001117,4953,,Public works HW garage 001,03/31/14,03/19/14,12,N,5.3,6.26,7.00,50.2,138.5,0.24,0.85,0.1,0.01,0.12,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Watertown,Public Works Highway Garage,153,Naugatuck River Basin,6900,001117,4953,,Public works HW garage 002,03/31/14,03/19/14,12,N,7.2,6.26,7.17,50.2,292,0.24,1.13,0.31,0.01,0.14,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Mansfield,Mansfield Town Garage,078,Schoolhouse Brook,,000558,9199,N,Garage storm discharge- side,09/22/13,09/15/13,7,N,0.8,6.20,6.35,5,2.5,0.03,0.31,0.05,0.0025,0.063,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Mansfield,Mansfield Town Garage,078,Schoolhouse Brook,,000558,9199,N,Garage storm- rear,09/22/13,09/15/13,7,N,0.75,6.20,6.80,26,14,0.22,0.72,0.05,0.055,0.101,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bolton,Public Works Facility,012,Unnamed wetland- Hop River Watershed,,002145,9199,N,Outfall #1,09/12/13,09/02/13,10,N,0.9,4.70,6.12,17,31,0.06,0.73,0.51,0.008,0.15,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Bolton,Public Works Facility,012,Unnamed wetland- Hop River Watershed,,002145,9199,N,Outfall #2,09/12/13,09/02/13,10,N,0.75,4.70,7.10,21,25,0.11,0.77,0.4,0.0025,0.011,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Putnam,151 Fox Road,116,Little Dam Tavern Brook ,3700-13,001267,,N,151 Fox Road,07/11/13,07/06/13,5,N,1.9,5.00,5.70,45,77,0.16,0.25,0.26,0.0055,0.069,0.001,100.00%,100.00%,28,241,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Deep River,Municipal Garage & Transfer Station,036,Unnamed Tributary to Wetlands of Deep River,,001255,9199,N,#1,10/19/12,10/15/12,4,N,0.7,6.30,6.80,21,5.5,0.06,0.48,0.21,0.0025,0.013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Deep River,Municipal Garage & Transfer Station,036,Unnamed Tributary to Wetlands of Deep River,,001255,9199,N,#2,10/19/12,10/15/12,4,N,0.75,6.30,6.70,52,6.5,0.09,2.32,0.01,0.005,0.019,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Deep River,Municipal Garage & Transfer Station,036,Unnamed Tributary to Wetlands of Deep River,,001255,9199,N,#3,10/19/12,10/15/12,4,N,0.7,6.30,6.40,12,24,0.02,1.7,0.1,0.0025,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Winchester Public Works Garage,,162,"Still River, Farmington Regional Basin",,001263,9199,Y,Outfall #2,08/01/13,07/26/13,6,N,1,7.60,7.60,5,52,0.14,0.82,0.31,0.022,0.015,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Norfolk,Public Works Garage,098,"Blackberry River, Blackberry Regional Basin",,001357,9199,N,Outfall #1,08/09/13,,,N,1,,8.90,5,88,0.25,0.32,0.18,0.015,0.036,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Seymour,Seymour PWG,124,Naugatuck River,6900-00,001490,9199,Y,"41.36723N, -73.08768, DSN-02",10/02/12,09/28/12,4,N,3.6,4.10,6.30,66,53,0.25,4.88,0.75,0.024,0.316,0.015,100.00%,100.00%,10,60,50.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Rocky Hill,Town of Rocky Hill Municipal Garage,119,,,001312,,N,#1 By trucks,10/02/12,09/28/12,4,N,7.8,6.00,6.40,103,206,0.29,2.3,0.11,0.01,0.16,0.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Rocky Hill,Town of Rocky Hill Municipal Garage,119,,,001312,,N,#2 by gas pumps,10/02/12,09/28/12,4,N,10.2,6.00,6.80,195,244,0.41,3.3,0.28,0.01,0.21,0.032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Rocky Hill,Town of Rocky Hill Municipal Garage,119,,,001312,,,#3 by salt shack,10/02/12,09/28/12,4,N,16.7,6.00,6.60,111,107,0.84,5.4,0.11,0.01,0.16,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Goshen,Public Works Garage,055,,,001276,,,Town Garage Storm Sewer,02/27/13,>3 days,,N,3.16,7.13,7.69,24.1,9,0.08,1.33,3.2,0.02,0.04,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Branford,Branford DPW,014,Sybil Creek/Branford River,,002556,4953,Y,DSN-001,08/13/13,08/09/13,4,N,2.5,6.55,7.02,74,17,0.23,1.7,1.2,0.02,0.078,0.0065,100.00%,100.00%,25,136,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Branford,Branford DPW,014,Sybil Creek/Branford River,,002556,4953,Y,DSN-002,08/13/13,08/09/13,4,N,2.5,6.55,7.49,160,80,0.43,2.2,1.5,0.02,0.058,0.0065,100.00%,100.00%,32,369,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Deep River,Municipal Garage & Transfer Station,036,Unamed Tributary to Wetlands of Deep River,,001255,9199,N,#1,08/13/13,08/09/13,4,N,3.5,4.60,6.20,104,120,0.34,2.94,1.22,0.017,0.164,0.049,100.00%,100.00%,98,267,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Deep River,Municipal Garage & Transfer Station,036,Unamed Tributary to Wetlands of Deep River,,001255,9199,N,#2,08/13/13,08/09/13,4,N,1.6,4.60,6.20,63,83,0.32,3.07,0.51,0.019,0.081,0.015,100.00%,100.00%,10,88,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Deep River,Municipal Garage & Transfer Station,036,Unamed Tributary to Wetlands of Deep River,,001255,9199,N,#3,08/13/13,08/09/13,4,N,0.7,4.60,6.00,24,55,0.08,3.96,0.04,0.0025,0.001,0.001,100.00%,100.00%,,,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Suffield,Water Pollution Control Authority,0139,Stoney Brook (Connecticut River Basin),,001460,9199,N,WPCA - East Street,11/01/13,08/09/13,84,N,0.7,7.71,7.84,17,2767,0.03,0.63,1.22,0.008,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Meriden,Department of Public Works,080,"Clark Brook, Harbor Brook Basin",,001088,9199,N,Outfall 007,03/19/13,03/12/13,7,Y,8.6,6.11,7.64,170,240,0.4,1.7,0.53,0.047,0.167,0.008,70.70%,36.80%,172,12900,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Barkhamsted,Barkhamsted DPW (Highway Garage),005,Unnamed Tributary of W. Branch Farmington River,4300-09,001609,9199,N,S-1,04/15/14,,,N,0.7,7.53,6.94,40,290,0.43,0.9,0.09,0.016,0.05,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Salem,Public Works Department,121,Harris Brook Drainage Basin,,002479,9199,N,#1,03/12/14,02/19/14,21,Y,,5.80,,23,61,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Hebron,Public Works Garage / Transfer Station,067,Judd Brook,,001408,9199,N,#1,03/12/14,02/19/14,21,Y,0.7,5.80,7.00,21,2.5,0.08,0.7,0.03,0.005,0.004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Marlborough,Public Works Facility,079,Unnamed Tributary to Wetlands of Blackledge River,4797-13-1,000949,9199,N,#1,03/12/14,02/19/14,21,Y,0.7,5.80,6.70,36,41,0.18,1.75,0.12,0.013,0.031,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Marlborough,Transfer Station,079,Unnamed Tributary to Cattle Lot Brook/Dickinson Creek,4.708-04-01,000938,9199,N,TS 1,03/12/14,02/19/14,21,Y,0.7,5.80,6.60,25,13,0.09,0.7,0.04,0.007,0.013,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Fairfield,Department of Public Works,091,Ball Pond Brook,6402,001274,9199,N,DSN004,03/12/14,02/21/14,19,N,4.5,5.50,7.80,27,370,0.57,1.08,0.14,0.014,0.054,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of New Fairfield,Departmetn of Public Works,091,Ball Pond Brook,6402,001274,9199,N,DSN007,03/12/14,02/21/14,19,N,0.7,5.50,7.66,51,12,0.39,2.5,0.03,0.011,0.009,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Lyme,Town Garage,075,Catch Basin SW corner (Falls Brook),,000730,9199,N,Catch Basin SW Corner,03/20/14,03/11/14,9,N,0.7,4.70,6.20,5,53,0.02,0.34,2.4,0.0025,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Trumbull,Trumbull DPW,144,Pequonnock River,7105,001644,9199,Y,S-1,05/08/13,04/20/13,18,N,2.5,,6.41,38,2,0.052,0.8,0.025,0.005,0.1,0.0025,100.00%,100.00%,,128,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Trumbull,Trumbull DPW,144,Pequonnock River,7105,001644,9199,Y,S-2,05/08/13,04/20/13,18,N,2.5,,6.93,43,8.8,0.11,1.1,0.56,0.01,0.063,0.0025,100.00%,100.00%,,365,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Woodbridge,Public Works Garage,167,Wepawaug River,,000717,9199,N,SW-1,09/22/13,09/13/13,9,N,0.5,6.31,6.44,388,"1,152",3.55,5.8,0.33,0.101,0.432,0.249,100.00%,100.00%,38.97,89,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Stafford,Stafford Public Works Garage,134,Furnace Brook,,000280,9199,N,SWD-001,09/22/13,09/13/13,9,N,0.95,,6.60,10,8.4,0.041,0.5,0.23,0.0025,0.083,0.0025,100.00%,75.20%,2,17,15.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Goshen,Public Works Garage,055,,,001276,9199,N,Town Garage Storm Sewer,08/10/12,08/07/12,3,N,2.5,6.67,7.07,33.3,10,0.25,0.81,0.78,0.04,0.1,0.002,100.00%,100.00%,8,45,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Town of Montville WWTP,086,Thames River/Horton's Cove,,001968,4952,Y,Outfall #1,09/12/13,09/02/13,10,N,0.5,5.81,6.35,40,30,0.74,0.97,1.52,0.004,0.042,0.005,100.00%,100.00%,10,44,70.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of North Branford,North Brandford PWG/CTL No. 16692,099,Farm River,5112-00-2L2,001874,9199,Y,DSN-01,11/01/13,10/07/13,25,Y,2.7,5.16,,139,80,,,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Montville,Town of Montville WWTP,086,Thames River/Horton's Cove,,001968,4952,Y,Outfall #2,09/12/13,09/02/13,10,N,0.5,5.81,5.91,20,36,0.28,2.36,0.32,0.011,0.1,0.006,100.00%,100.00%,2,18,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Milford,Department of Public Works,084,"Billberry Swamp, Housatonic River Basin",,000994,9199,N,Outfall 001,11/16/11,10/29/11,18,N,7.4,5.50,7.92,270,340,0.49,2.9,1.5,0.068,0.335,0.023,100.00%,100.00%,34,256,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,City of Milford,Department of Public Works,084,"Billberry Swamp, Housatonic River Basin",,000994,9199,N,Outfall 006A,11/16/11,10/29/11,18,N,16,5.50,7.92,430,580,0.23,1.5,0.44,0.094,0.357,0.102,100.00%,100.00%,34,256,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Tolland Highway Department,142,Unnamed Tibutary of Paulk Hill Brook,3106-06,002201,9199,N,S-1,09/10/13,09/07/13,3,N,0.7,6.12,6.98,36,300,0.23,2.11,0.27,0.0025,0.024,0.02,100.00%,100.00%,102,1433,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Tolland,Parks & Rec Maintenance Dept,142,Skungamaug River (Tolland Marsh),3106-00,002376,9199,Y,S-1,09/12/13,09/09/13,3,N,0.7,6.22,7.15,120,77,1.23,6.25,0.58,0.023,0.062,0.003,100.00%,100.00%,110,759,95.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Newington,Highway Department Garage,094,Piper Brook,4402-00-2,000133,9199,Y,HD-01,09/12/13,09/02/13,10,N,2.5,6.11,6.29,31,25,0.05,1.3,0.7,0.02,0.034,0.0065,100.00%,100.00%,9,51,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G-MF,Town of Newington,Highway Department Garage,094,Piper Brook,4402-00-2,000133,9199,Y,HD-02,09/12/13,09/02/13,10,N,2.5,6.11,6.23,23,16,0.05,1.1,0.58,0.02,0.037,0.022,100.00%,100.00%,4.8,57,100.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
